Geographic_LATITUDE	Geographic_LONGITUDE	Geographic_NAME	Optional_LATITUDE1	Optional_LATITUDE2	Optional_LATITUDE3	Optional_LATITUDE4	Optional_LONGITUDE1	Optional_LONGITUDE2	Optional_LONGITUDE3	Optional_LONGITUDE4	Optional_NAME1	Optional_NAME2	Optional_NAME3	Optional_NAME4	GeoName_Count
															0
															0
															0
															0
															0
															0
															0
															0
															0
42.5084	-83.15387	City of Royal Oak													1
															0
															0
															0
															0
															0
38.54074	-122.50887	Bale Grist Mill State Historic Park													1
															0
															0
36.30402	-78.65302	Granville County													1
															0
			40.44062				-79.99589				Pittsburgh				1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
40.32813	-76.87165	Susquehanna Township Police Department	26.1515				-97.45286				Cameron County				2
															0
															0
															0
40.87701	-78.73059	Chest Creek	-39.63333				176.85				Hastings District				2
															0
															0
															0
															0
															0
43.00024	-107.5009	Wyoming													1
															0
															0
															0
															0
															0
															0
															0
															0
40.8	-77.7	Pennsylvania													1
															0
40.68226	-80.34929	Beaver County													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
40.79395	-77.8025	Oak Hall	42.5084				-83.15387				City of Royal Oak				2
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
30.37178	-97.75005	La Quinta Austin I35 South Ben White													1
															0
40.78417	-96.68776	Lancaster County													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
40.36723	-76.45771	Lebanon County	41.04454	40.43981			-73.51957	-76.5983			Cummings Park	Fort Indiantown Gap			3
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
41.54764	-72.65488	Town of Middletown													1
															0
															0
															0
-11.85	-76.45	Lima	39.91681	41.54764			-75.3989	-72.65488			Delaware County	Town of Middletown			3
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
31.20074	29.91098	Latin Quarter													1
															0
															0
															0
															0
															0
															0
															0
															0
40.72468	-103.1101	Logan County													1
															0
-42	174	New Zealand													1
															0
															0
															0
			-42				174				New Zealand				1
															0
															0
															0
															0
53.3981	-9.92186	River House													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
40.09705	-75.46964	Valley Forge													1
															0
															0
															0
															0
															0
															0
41.12203	-75.36463	Mount Pocono													1
															0
46.18399	-122.91715	West Side Highway													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
39.00039	-75.49992	Delaware													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
46.55674	-111.99765	South Hills													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
40.3992	-79.83597	East Pittsburgh City Hall													1
															0
															0
40.44062	-79.99589	Pittsburgh													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
40.44062	-79.99589	Pittsburgh													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
-32.77816	25.41309	Blue Crane Route													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
41.06395	-80.05645	Slippery Rock													1
															0
															0
															0
41.53193	-93.95412	Van Meter													1
															0
															0
38.1184	-85.72163	South Park View	40.83423	40.8			-80.32229	-77.7			Koppel	Pennsylvania			3
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
41.11538	-75.77326	Borough of Penn Lake Park													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
38.43575	-122.71443	Church Built from One Tree													1
															0
37.05828	-120.84992	Los Banos													1
															0
															0
															0
															0
															0
															0
															0
43.94279	-86.23302	Little River Band of Ottawa Indians Reservation													1
															0
															0
															0
															0
															0
															0
